LakeNum,LakeName,County,Town,Area (ac),Area (ha),WshedArea (ac),WshedArea (ha),Wshed/Area,Zmax (ft),Zmax (m),Zmean (ft),"Zmean (m), orange=calc.",ZmeanCalc?,Residence,Years,Dlatitude,Dlongitude,Class,DamClass,Potable Water?,Swimming beach?,Fish impacts?,Invasive Plants?,Invasive Animals?,Distance to Nearby AIS (mi),Name of Nearest Infected Lake (fixed?),>1HAB Notification?,Multiple Years HAB Notification?,PotableWater PWL,Bathing  PWL,Recreation PWL,AquaticLife PWL,Aesthetics PWL,Habitat PWL,FishConsumption PWL,Date 1st HAB listing 18,Date Last HAB listing 18,#Wks HAB Notification 18,#Wks HAB Updates 18,#Wks HAB Updates 17,#Wks HAB Updates 16,#Wks HAB Updates 15,#Wks HAB Updates 14,#Wks HAB Updates 13,#Wks HAB Updates 12,Weed Management?,Lake Assn Name,Sampled >2011?,18 Samplers,CSLAP Region,Watershed,Exp Region,ExpRegion2,CSLAP,Sampled 2018?,Yrs Last 5,#Yrs>1HABsUpdates,Shore HABs PWS Score,Shore HABs Rec Score,Program,Zebras,Runoff (m),PWS-Days Closed,PWS-Treatments,PWS-MCL Violations,Beach-#Days Closures,Beach-Control measures,Algae Control Measures,Weed Control Measures,Plants,,
,The Lindsay-Parsons Biodiversity Preserve Lakes(s) (Coleman Lake)-not in DB yet?,Tompkins,Danby,15,6,348,141,23.8,,,,,yes,,2016,42.30919256,-76.51793804,C,,no,,,,,,,,,,,,,,,,NA,NA,0,0,0,0,0,0,0,0,,,yes,"August: Scott Kishbaugh, MK",,Seneca/Oneida/Oswego Rivers,,,LCI,yes,,0,0,0,LCI,no,,,,,,,,,,,
,The Pond,Cayuga,Sterling,83,34,52196,21123,626.8,10.2,3.1,,1.4,yes,,2015-2016,43.3410976,-76.6952991,B,,no,,,European frogbit; variable watermilfoil; Eurasian watermilfoil; starry stonewort; Curly leafed pondweed; water chestnut,none reported,0,,,,NA,Fully supported,Fully supported,Stressed,Fair,Poor,Fully supported,NA,NA,0,0,0,0,?,,,,,,yes,"; July: David Neuman, Rebecca Gorney",,Lake Ontario,Ontario,Finger Lakes,LCI,yes,,0,0,0,LCI,no,,,,,,,,,,,
,The Reservoir in Central Park,New York,New York City,90,36,,,0.0,33.8,10.3,,4.7,yes,,2014,40.78219,-73.9627,AA,C,yes,,,none reported,none reported,0.7,The Lake in Central Park,,,Threatened,Fully supported,Stressed,Fully supported,Fair,Good,Fully supported,NA,NA,0,0,0,0,?,,,,,,yes,,,Lower Hudson River,,NYC LI,LCI,no,,0,0,0,LCI,no,,,,,,,,,,,
,Third Lake (Essex Chain),Essex,Minerva,275,111,5273,2134,19.2,,,,,yes,,,43.876636,-74.252158,C(T),,no,,,,,,,,,NA,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,,yes,"August: David Kelley, Rebecca Gorney",,Upper Hudson River,eastern Adk,,LCI,no,,0,0,0,LCI,no,,,,,,,,,,,
,Thirteenth Lake,Warren,,317,128,7040,2849,22.2,40.0,12.2,,,no,,2017,43.70418156,-74.12687006,A(T),n/a,no,Garnet Hill Property Owners Association Beach,,none reported,none reported,12.9,Loon Lake,,,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,Thompsons Lake,Albany,Berne,128,52,3064,1240,23.9,60.0,18.3,41.0,12.5,no,0.60,"1994-2000, 2002",42.65013,-74.04256,A(T),,yes,,none reported,Eurasian watermilfoil; Curly-leafed pondweed,Zebra mussel; rusty crayfish; virile crayfish,0,,,,Fully supported,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,0,0,0,0,0,0,0,0,,,yes,,,Lower Hudson River,,Mohawk,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
188,Timber Lake,Sullivan,Rockland,17,7,842,341,48.6,10.8,3.3,5.1,1.6,no,0.06,"2004-2005, 2007-2009",41.96024,-74.84618,B,A,no,,none reported,none reported,none reported,17.5,Katonah Lake,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,,,,,Delaware River,Mid Atlantic,Mid Hudson,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
203,Timber Lake,Westchester,Lewisboro,7,3,210,85,29.3,11.2,3.4,4.9,1.5,no,0.08,"2006, 2009-2011, 2014-2018",41.29387,-73.66305,B,A,no,,none reported,none reported,none reported,0.7,Morningside Lake,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,Golden's Bridge Community Association,yes,"George Levites, Russell Gordon, Michael Brown, Ben Licman",Downstate,Lower Hudson River,Hudson Valley,lower Hudson,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
,Tivoli Lake,Albany,Albany,4,1,8528,3451,2436.5,10.0,3.0,4.6,1.4,no,2.20,2015,42.670151,-73.761355,C,B,no,,,Curly leafed pondweed; water chestnut,none reported,0,,,,,,,,,,,NA,NA,0,0,0,0,0,0,0,0,,,yes,,,Lower Hudson River,,Mohawk,LCI,no,,0,0,0,LCI,no,,,,,,,,,,,
,Tomahawk Lake,Orange,Blooming Grove,166,67,18369,7434,110.5,16.4,5.0,,,no,,2012-2013,41.415955,-74.219207,B,C,no,,,Water chestnut; Eurasian watermilfoil,none reported,0,,2013,no,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,3,1,herbicides,,yes,,,Lower Hudson River,,lower Hudson,LCI,no,,1,1,0,LCI,no,,,,,,,,,,,
,Tomhannock Reservoir,Rensselaer,Pittstown,1722,697,41652,16856,24.2,50.0,15.2,23.0,7.0,no,0.60,2012,42.86025,-73.57314,A,C,yes,,,Eurasian watermilfoil; water chestnut,none reported,0,,2013,no,Threatened,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,13-Oct,27-Oct,3,1,1,0,0,0,2,0,,,yes,,,Upper Hudson River,eastern Adk,mid Hudson,LCI,no,,1,1,0,LCI,no,,,,,,,,,,,
179,Tomkins Lake,Rockland,Stony Point,13,5,89,36,6.9,11.2,3.4,5.2,1.6,no,0.40,2001,41.27157,-73.99047,B,A,no,,none reported,none reported,none reported,4.2,Wallace Pond,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,,,,,Lower Hudson River,,lower Hudson,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
162,Truesdale Lake,Westchester,Lewisboro,83,34,2372,960,28.5,9.5,2.9,4.5,1.4,no,0.10,1999-2013,41.28137,-73.55358,B,A,no,,none reported,Curly leafed pondweed,none reported,0,,2013,no,NA,Stressed,Impaired,Stressed,Poor,Fair,Fully supported,NA,NA,0,0,0,0,0,1,2,0,herbicides,Truesdale Estates Association & Truesdale Lake Property Owners Association ,yes,,Downstate,Lower Hudson River,Hudson Valley,lower Hudson,CSLAP,no,,1,1,0,CSLAP,no,,,,,,,,,,,
,Troy Reservoir,Rensselaer,Brunswick,53,22,,,,19.0,5.8,,,,,2018,42.7634,-73.6379,,,,,,,,,,,,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Tully Lake,Cortland,Tully,230,93,9729,3937,42.2,29.5,9.0,15.4,4.7,no,10.58,2012-2018,42.77640,-76.13520,B,A,no,,none reported,Eurasian watermilfoil; Curly-leafed pondweed; starry stonewort,none reported,0,,2016,no,NA,Fully supported,Threatened,Threatened,Fair,Good,Fully supported,1-Sep,6-Oct,6,2,2,2,0,0,0,0,mechanical,Tully Lake Property Owners Association ,yes,"Christine Kruth, Melinda Portmess, Jeffrey Schardt, Carl Kirshbaum",Central,Susquehanna River,west central,Central NY,CSLAP,no,,1,1,0,CSLAP,no,,,,,,,,,,,
21,Tuscarora Lake,Madison,Erieville,307,124,3311,1340,10.8,41.7,12.7,14.1,4.3,no,1.30,"1986-2013, 2015-2018",42.86650,-75.75860,B,C,no,,none reported,Eurasian watermilfoil; brittle naiad; Curly leafed pondweed,zebra mussels,0,,2013,no,NA,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,6-Oct,13-Oct,2,1,1,0,0,0,3,0,,Tuscarora Lake Association ,yes,"Penelope Croot, Richard Steinbach",Central,Seneca/Oneida/Oswego Rivers,west central,Central NY,CSLAP,no,,1,1,0,CSLAP,yes,,,,,,,,,,,
222,Tuxedo Lake,Orange,Tuxedo,288,117,3650,1477,12.7,62.3,19.0,29.3,8.9,no,1.16,"2009-2012, 2014-2018",41.20150,-74.20580,AA(T),B,yes,,none reported,Eurasian watermilfoil,none reported,0,,,,Threatened,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,0,0,0,0,1,0,0,0,,Tuxedo Park Environmental Committee ,yes,"Alan McHugh, A. Susan Heywood",Downstate,Raritan/Newark Bay,Mid Atlantic,lower Hudson,CSLAP,no,,1,1,0,CSLAP,no,,,,,,,,,,,
16,Twitchell Lake,Herkimer,Big Moose,134,54,1804,730,13.4,34.1,10.4,10.2,3.1,no,0.33,"1986-1990, 1996",43.85007,-74.88626,A(T),,yes,,none reported,none reported,none reported,7.8,Stillwater Reservoir,,,Fully supported,Fully supported,Fully supported,Impaired,Good,Good,Fully supported,NA,NA,0,0,0,0,0,0,0,0,,,,,,Black River,western Adk,western Adk,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
211,Ulster Heights Lake,Ulster,Wawarsing,205,83,5881,2380,28.7,11.8,3.6,5.6,1.7,no,0.10,"2009-2012, 2014-2018",41.77270,-74.48960,B,A,no,,none reported,none reported,none reported,8.5,Morningside Lake,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,Ulster Heights Lake Association,yes,"John Sweeney, Gil Podorson, Edward Mitchell, Jocelyn Lagville-Graham, Marilyn Stern, Juliana and Dan Derfel, Julia Rosenzweig",Downstate,Lower Hudson River,Hudson Valley,mid Hudson,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
,Union Falls Pond,Clinton,"Union Falls, Franklin?",1376,557,210656,85248,153.1,22.0,6.7,10.0,3.0,no,0.10,2014,44.50499,-73.91678,C,A,no,,,Eurasian watermilfoil; variable watermilfoil,none reported,0,,,,NA,NA,Fully supported,Fully supported,Good,Good,Impaired,NA,NA,0,0,0,0,0,0,0,0,,,yes,,,Lake Champlain,eastern Adk,eastern Adk,LCI,no,,0,0,0,LCI,no,,,,,,,,,,,
251,Unnamed Wallkill Pond,Ulster,,8,3,141,57,18.3,5.9,1.8,,,no,,2017-2018,41.651156,-74.219314,B,n/a,no,,,none reported,none reported,1.9,Tillson Lake,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,11-Aug,25-Aug,3,1,1,0,0,0,0,0,,,, Angela Sisson,,,,,,,,,,,,,,,,,,,,,,,
,Upper Cassadaga Lake,Chautauqua,,103,42,2714,1098,26.3,36.1,11.0,,,no,,2017,42.35675496,-79.32522059,B,n/a,no,Lily Dale Assembly; Summer Better Than Others Camp,,Eurasian watermilfoil; curly Leafed Pondweed,Common Carp,0,,,,NA,Stressed,Stressed,Stressed,Poor,Poor,Fully supported,NA,NA,0,0,0,0,0,0,0,0,,"Cassadaga Lakes Association, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,
65,Upper Chateaugay Lake,Clinton,Ellenburg,2605,1054,51893,21000,19.9,72.0,21.9,33.1,10.1,no,1.00,1990-1994,44.73930,-73.96769,B(T),,no,Tanager Lodge Beach,none reported,Eurasian watermilfoil; Curly-leafed pondweed,none reported,0,,,,NA,Stressed,Stressed,Fully supported,Good,Good,Impaired,NA,NA,0,0,0,0,0,0,0,0,,Chateaugay Lake Foundation,,,,St. Lawrence River,western Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
224,Upper Little York Lake,Cortland,Homer,102,41,19423,7860,189.9,68.9,21.0,32.4,9.9,no,0.08,"2009-2013, 2015-2018",42.70330,-76.15580,B,A,no,,none reported,Eurasian watermilfoil; Curly-leafed pondweed; starry stonewort,zebra mussels,0,,,,NA,Fully supported,Threatened,Threatened,Fair,Fair,Fully supported,NA,NA,0,0,0,0,0,0,0,0,,Little York Improvement Society,yes,"Paul and Barbara Stepien, Gary and Cathy Lawrence, Karen and  Emmett Lang, Donald and Robyn Fisher, Amy Bertini",Central,Susquehanna River,west central,Central NY,CSLAP,no,,0,0,0,CSLAP,yes,,,,,,,,,,,
208,Upper Saranac Lake,Franklin,Harrietstown,5056,2046,48384,19580,9.6,103.0,31.5,14.0,4.3,no,0.80,"2006-2007, 2009-2012",44.26938,-74.31334,AA,B,yes,Saranac Village Young Life Camp; St Lawrence University Conference Center Camp Canaras; Donaldson's Campground; Colgate University Camp; The Point,none reported,Eurasian watermilfoil,none reported,0,,,,Fully supported,Fully supported,Threatened,Stressed,Good,Good,Fully supported,NA,NA,0,0,0,0,0,0,0,0,physical,Upper Saranac Lake Association and Foundation,yes,,,Lake Champlain,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
208.1,Upper Saranac Lake-North,Franklin,Harrietstown,4315,1746,48568,19654,11.3,52.5,16.0,,,no,,"2006-2007, 2009-2012",,,AA,,yes,Saranac Village Young Life Camp; St Lawrence University Conference Center Camp Canaras; Donaldson's Campground; Colgate University Camp; The Point,none reported,Eurasian watermilfoil,none reported,0,,,,Fully supported,Fully supported,Threatened,Stressed,Good,Good,Fully supported,NA,NA,0,0,0,0,0,0,0,0,,Upper Saranac Lake Association and Foundation,,,,Lake Champlain,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
208.2,Upper Saranac Lake-South,Franklin,Harrietstown,4315,1746,48568,19654,11.3,103.0,31.5,14.0,4.3,no,0.80,"2006-2007, 2009-2012",44.26890,-74.33459,AA,,yes,Saranac Village Young Life Camp; St Lawrence University Conference Center Camp Canaras; Donaldson's Campground; Colgate University Camp; The Point,none reported,Eurasian watermilfoil,none reported,0,,,,Fully supported,Fully supported,Threatened,Stressed,Good,Good,Fully supported,NA,NA,0,0,0,0,0,0,0,0,,Upper Saranac Lake Association and Foundation,,,,Lake Champlain,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
144,Upper St. Regis Lake,Franklin,Harrietstown,813,329,4455,1803,5.5,55.8,17.0,26.2,8.0,no,3.30,1997-2002,44.40892,-74.27800,AA,,yes,,none reported,none reported,none reported,7.7,Lake Colby,,,Unassessed,Threatened,Threatened,Fully supported,Good,Good,Fully supported,NA,NA,0,0,0,0,0,0,0,0,,St. Regis Property Owners Association,,,,St. Lawrence River,western Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
,Upper Yaphank Lake,Suffolk,Yaphank,19,8,46363,18762,2405.4,6.9,2.1,,1.0,yes,,2014,40.842411,-72.936645,B(T),A,no,,,fanwort,none reported,0,,,,NA,Stressed,Stressed,Fully Supported,Fair,Fair,Fully supported,NA,NA,0,0,0,0,0,0,0,0,,,yes,,,Long Island Sound/Atlantic Ocean,NYC LI,NYC LI,LCI,no,,0,0,0,LCI,no,,,,,,,,,,,
,Van Cleef Lake,Seneca,Seneca Falls,346,140,498985,201928,1443.4,,,,,yes,,2016,42.91278111,-76.79092705,C,C,no,,,,,,,,,NA,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,,yes,"August: Scott Kishbaugh, BL",,Seneca/Oneida/Oswego Rivers,,,LCI,yes,,0,0,0,LCI,no,,,,,,,,,,,
,Vly Creek Reservoir,Albany,Voorheesville,165,67,2122,859,12.9,35.1,10.7,,,no,,2016,42.6155176,-73.9554977,A,C,yes,,,Curly leafed pondweed; water chestnut,none reported,0,,,,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,,yes,"June: David Neuman, CB; July: Scott Kishbaugh, CB; August: Scott Kishbaugh, CB; September: David Neuman, CB",,Lower Hudson River,,Mohawk,LCI,yes,,0,0,0,LCI,no,,,,,,,,,,,
,Wakely Pond,Hamilton,,39.1,16,237,96,6.1,0.0,,,,yes,,2017,43.73954895,-74.46754186,C(T),B,no,,,European frogbit,none reported,7.5,Lake Durand,,,,,,,,,,NA,NA,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Wallace Pond,Westchester,Cortlandt,19,8,2348,950,121.8,7.5,2.3,3.5,1.1,no,0.01,2004-2008,41.31535,-73.93377,B,B,no,,none reported,Curly leafed pondweed,none reported,0,,,,NA,Stressed,Impaired,Stressed,Poor,Fair,Fully supported,NA,NA,0,0,0,0,0,0,0,0,,,,,,Lower Hudson River,,lower Hudson,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
,Waneta Lake,Schuyler,Dundee,781,316,6285,2544,8.0,26.2,8.0,,,no,,2013,42.444741,-77.100706,A,,yes,Camp Gorton,,Eurasian watermilfoil; Curly leafed pondweed; brittle naiad,goldfish,0,,"2012, 2013",yes,Fully Supported,Stressed,Impaired,Stressed,Poor,Poor,Fully Supported,22-Sep,13-Oct,4,1,1,0,1,0,8,3,yes,Lamoka-Waneta Lakes Foundation,yes,,,Chemung River,Finger Lakes,Finger Lakes,LCI,no,,2,2,1,LCI,no,,,,,,,,,,,
,Wappinger Lake,Dutchess,Wappinger's Falls,102,41,129189,52280,1262.8,16.1,4.9,4.6,1.4,no,0.00,"2012-2013, 2018",41.605928,-73.916653,B,,no,,,Eurasian watermilfoil; Curly-leafed pondweed; water chestnut,common carp; Chinese mitten crab,0,,,,NA,Impaired,Impaired,Stressed,Poor,Fair,Fully supported,NA,NA,0,0,0,0,0,0,0,0,yes,,yes,,,Lower Hudson River,,mid Hudson,LCI,no,,0,0,0,LCI,no,,,,,,,,,,,
95,Warn Lake,Chenango,Oxford,32,13,665,269,20.7,26.2,8.0,12.1,3.7,no,0.40,"1991-1996, 2001-2010, 2012-2018",42.37460,-75.64640,C,,no,,none reported,Eurasian watermilfoil; Curly-leafed pondweed,none reported,0,,,,NA,NA,Stressed,Fully supported,Fair,Poor,Fully supported,NA,NA,0,0,0,1,0,0,0,0,,Warn Lake Association,yes,"James Hill, Elaine Hill",Central,Susquehanna River,west central,Central NY,CSLAP,no,,1,1,0,CSLAP,no,,,,,,,,,,,
,Warners Lake,Albany,East Berne,115,47,1195,484,10.4,55.0,16.7,25.0,7.7,no,1.70,2016,42.6251178,-74.0789223,B(T),B,no,Albany JCC Beach,,Eurasian watermilfoil; Curly leafed pondweed; water chestnut,none reported,0,,2015,no,NA,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,2,0,0,1,7,0,0,0,,"Warners Lake Improvement Association, Inc.",yes,"; July: Scott Kishbaugh, CB; August: Scott Kishbaugh, CB, GP; September: David Neuman, CB",,Mohawk River,,Mohawk,LCI,yes,,1,1,0,LCI,no,,,,,,,,,,,
220,We Wah Lake,Orange,Tuxedo,58,23,4129,1671,71.7,17.4,5.3,8.2,2.5,no,0.06,"2009-2012, 2014-2016, 2018",41.21560,-74.19460,B,B,no,Wee Wah Beach Club,none reported,Eurasian watermilfoil,none reported,0,,"2012, 2014",yes,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,5,0,3,,Tuxedo Park Environmental Committee ,yes,"Alan McHugh, A. Susan Heywood",Downstate,Raritan/Newark Bay,Mid Atlantic,lower Hudson,CSLAP,no,,2,2,1,CSLAP,no,,,,,,,,,,,
192,Weiden Pond,Sullivan,Tusten,64,26,7784,3150,121.6,9.8,3.0,4.6,1.4,no,0.02,"2004-2013, 2015-2018",41.59427,-74.98281,B,,no,,none reported,none reported,none reported,10.4,Swinging Bridge Reservoir,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,Weiden Lake Property Owners Association,yes,Tim and Ethan Wood,Downstate,Delaware River,Mid Atlantic,Mid Hudson,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
145,West Caroga Lake,Fulton,Caroga,314,127,3558,1440,11.3,74.0,22.6,34.1,10.4,no,1.40,1997-2001,43.13670,-74.49606,B,,no,West Caroga Lake Park,none reported,Eurasian watermilfoil,none reported,0,,,,NA,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,0,0,0,0,0,0,0,0,,West Caroga Lake Association,,,,Mohawk River,,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
,West Mud Lake,Chautauqua,Forestville,19,8,2102,851,109.1,23.6,7.2,,3.3,yes,,2011-2012,42.40199,-79.1779,C,,no,,,Eurasian watermilfoil,none reported,6.7,Fredonia Reservoir,,,NA,NA,Impaired,Stressed,Fair,Fair,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,,yes,,,Allegheny River,western NY,western ny,LCI,no,,0,0,0,LCI,no,,,,,,,,,,,
155,Whaley Lake,Dutchess,Pawling,256,104,2348,950,9.2,31.8,9.7,13.8,4.2,no,0.80,1998-2001,41.55897,-73.66242,B,C,no,Camp Liahona,none reported,none reported,none reported,2.6,Gossamans Pond,,,NA,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,0,0,0,0,0,0,0,0,,,,,,Lower Hudson River,,mid Hudson,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
,Whetstone Marsh Pond,Lewis,Martinsburg,224,91,,,,10.2,3.1,,,,,2018,43.6830,-75.5092,,,,,,,,,,,,NA,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,White Birch Lake,Broome,Windsor,32,13,425,172,13.2,13.1,4.0,6.2,1.9,no,0.32,"1996-2000, 2013-2015",42.04052,-75.63686,C,B,no,,none reported,none reported,none reported,1.5,Beaver Lake,,,NA,NA,Stressed,Fully supported,Good,Good,Fully supported,NA,NA,0,0,0,0,0,1,0,0,,White Birch Lake Property Owners Association ,yes,*,Central,Susquehanna River,Mid Atlantic,Central NY,CSLAP,no,,1,1,0,CSLAP,no,,,,,,,,,,,
,White Pond,Putnam,Kent,141,57,610,247,4.3,11.8,3.6,7.5,2.3,no,,2012-2013,41.4992,-73.7258,A,B,yes,,,Eurasian watermilfoil; Curly leafed pondweed,none reported,0,,,,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,,yes,,,Lower Hudson River,,lower Hudson,LCI,no,,0,0,0,LCI,no,,,,,,,,,,,
,Whitney Point Reservoir,Broome,Whitney Point,3168,1282,164975,66762,52.1,23.0,7.0,,3.2,yes,,2013-2014,42.346133,-75.971893,C,C,no,Dorchester Park Beach,,Eurasian watermilfoil,none reported,0,,,,NA,NA,Impaired,Stressed,Poor,Poor,Fully supported,NA,NA,0,0,0,0,0,0,0,0,,,yes,,,Susquehanna River,,Central NY,LCI,no,,0,0,0,LCI,no,,,,,,,,,,,
,Whitney Pond,Oswego,Parish,77,31,4005,1621,52.1,9.2,2.8,,1.3,yes,,2015,43.4330082,-75.9898138,C,A,no,,,none reported,none reported,4.3,Kasoag Lake,,,NA,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,,yes,"June: David Kelley, David Neuman; July: David Neuman, Rebecca Gorney; September: David Neuman, Rebecca Gorney",,Lake Ontario,Ontario,Central NY,LCI,no,,0,0,0,LCI,no,,,,,,,,,,,
,Wilcox Park Pond (S),Dutchess,Pine Plains,,,,,,8.9,2.7,,,,,2018,41.9556,-73.7277,,,,,,,,,,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,,,,,1,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,
,Willow Lake,Queens,Queens,45,18,803,325,18.0,3.3,1.0,,0.5,yes,,2014,40.72474,-73.83311,C,,no,,,none reported,common carp; goldfish; Northern snakehead; Western mosquitofish,0,,,,NA,NA,Threatened,Fully Supported,Unknown,Fair,Fully supported,NA,NA,0,0,0,0,0,0,0,0,,,yes,,,Long Island Sound/Atlantic Ocean,NYC LI,NYC LI,LCI,no,,0,0,0,LCI,no,,,,,,,,,,,
,Wiltse Marsh Point Pond,Chautauqua,Panama,12,5,557,225,45.1,3.6,1.1,,0.5,yes,,2011-2012,42.088139,-79.527703,C,A,no,,,Eurasian watermilfoil,none reported,9.1,Chautauqua Lake,,,,,,,,,,NA,NA,0,0,0,0,0,0,0,0,,,yes,,,Allegheny River,western NY,western ny,LCI,no,,0,0,0,LCI,no,,,,,,,,,,,
,Winding Hills Park Lake,Orange,Crawford,39,16,,,,7.9,2.4,,,,,2018,41.5403,-74.2725,,,,,,,,,,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Windover Lake,Warren,Johnsburg,96,39,734,297,7.6,9.8,3.0,4.6,1.4,no,0.27,1999-2003,43.63269,-74.01260,A(T),B,yes,,none reported,none reported,none reported,8.4,Friends Lake,,,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,,,,,Upper Hudson River,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
26,Wolf Lake,Sullivan,Wurtsboro,320,130,1211,490,3.8,14.8,4.5,6.9,2.1,no,0.80,"1987-1992, 1995, 1997-2001, 2013-2018",41.58660,-74.58810,B,A,no,,none reported,none reported,none reported,7.4,Kiamesha Lake,,,NA,Fully supported,Fully supported,Threatened,Good,Good,Fully supported,NA,NA,0,0,0,0,1,0,1,0,,Wolf Lake Incorporated,yes,"Mark Weller, R.S. Woolley, Mitch Leventhal, Charles Tompkins, Charles Muscarelle, John Kwiatkowski",Downstate,Delaware River,Mid Atlantic,Mid Hudson,CSLAP,no,,1,1,0,CSLAP,no,,,,,,,,,,,
,Woodhull Lake,Herkimer,Ohio,1088,440,,,,63.3,19.3,,,,,2018,43.5968,-75.0111,,,,,,,,,,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Woods Pond,Albany,Berne,6,2,159,64,28.9,10.5,3.2,x,1.5,yes,,2015-2016,42.56689,-74.1831851,C,,no,,,Water chestnut,none reported,0,,,,,,,,,,,NA,NA,0,0,0,0,0,0,0,0,,,yes,"June: David Kelley, CB; July: Scott Kishbaugh, CB; August: David Neuman, CB",,Mohawk River,,Mohawk,LCI,yes,,0,0,0,LCI,no,,,,,,,,,,,
206,Yankee Lake,Sullivan,Mamakating,410,166,1730,700,4.2,12.5,3.8,5.9,1.8,no,1.10,"2006-2011, 2013-2015, 2017-2018",41.58669,-74.55912,B,C,no,,none reported,none reported,none reported,8.3,Kiamesha Lake,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,"Yankee Lake Preservation Association, Inc.",yes,,Downstate,Delaware River,Mid Atlantic,Mid Hudson,CSLAP,no,,0,0,0,CSLAP,no,,,,,,,,,,,
