OBJECTID_1,FDate,GNIS_ID,GNIS_Name,ReachCode,FType,FCode,SepticLoad,Developed,Agricultur,Forest,TotalLoad,wsAcres,LakeAcres,LkAreaLoad,PtSource,BasinName,BasNumber,Shape_Leng,NHDshort,Resolution,LakeID,FIN,County,Type,Water,Alt_Name,Beach,M_BAS_NAME,BASIN_NAME,LocationID,PWS,Class,PWL_ID,LocName,Lat,Long,AnthroLoad,YearSample,OBJECTID_12,PWL_ID_1,WIN,NAME,DESCRIPT,BASIN,WBTYPE,LGTH_AREA,WSUP_USEASMT,WSUP_DCMT,SHEL_USEASMT,SHEL_DCMT,BATH_USEASMT,BATH_DCMT,RECR_USEASMT,RECR_DCMT,CONS_USEASMT,CONS_DCMT,AQAT_USEASMT,AQAT_DCMT,HABH_USEASMT,AEST_USEASMT,WBCATGRY,MGMTSTAT,UPDATE_YR,FACT_SHEET,SHAPE_AREA_1,Shape_Length,Shape_Area
942,9/7/2009 0:00:00,00950151,Fish Pond,04150306001312,390,39004,0.000000000000000,0.909674000000000,0.000000000000000,492.336944000000020,493.247000000000010,5688.470000000000300,124.015219929000000,3.977307126340000,0.000000000000000,St. Lawrence River Basin,09,0.051864838283500,06001312,2,0902FIS0149,SLC-32-20-96-P149,Franklin,Lake,Fish Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902FIS0149_C,No, ,0902-0132,Fish Pond Centroid,44.3936996,-74.3699036,0.007338260580000, ,588,0902-0132,"SL(C)-32-20..P149,P150,P151","Fish Pond, Sky Pond, Mud Pond",total area of all three lakes,Saint Lawrence River,L,134.8,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0132.pdf,545369.179009683080000,0.051864838283462,0.000056728890849
943,9/7/2009 0:00:00,00951552,Grass Pond,04150306001352,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,40.965066999999998,40.965100000000000,442.112000000000020,24.886091477899999,1.646102885880000,0.000000000000000,St. Lawrence River Basin,09,0.021730009138400,06001352,2,0902GRA0156,SLC-32-20-96-P149-5-P154-2-1-P156,Franklin,Lake,Grass Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902GRA0156_C,No, ,0902-0133,Grass Pond Centroid,44.3792000,-74.3478012,0.000001326040000, ,589,0902-0133,"SL(C)-32-20..P153,P154,P156","Clamshell Pond, Ochre Pond, Grass Pond",total area of all three lakes,Saint Lawrence River,L,81.5,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0902-0133.pdf,329993.839808743040000,0.021730009138395,0.000011380951687
944,1/11/2013 0:00:00,00970524,Rice Lake,04150306001246,390,39009,2.940297000000000,13.662834999999999,0.000000000000000,44.256506000000002,60.859600000000000,633.400999999999950,139.483823921000010,0.436320401100000,0.000000000000000,St. Lawrence River Basin,09,0.073865474816600,06001246,2,0902RIC0178,SLC-P178,Franklin,Lake,Rice Lake, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902RIC0178_C,No,C,0902-0144,Rice Lake Centroid,44.5084991,-74.3127975,0.119032397690000,2009,734,0902-0144,"SL(C)-32-52-15-P177,P178","Wolf Pond, Rice Lake",total area of both lakes,Saint Lawrence River,L,134.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0902-0144.pdf,544865.196198006040000,0.073865474816604,0.000063933140114
945,9/7/2009 0:00:00,00950587,Lake Frances,04150306001196,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,18.970251000000001,18.970300000000002,193.053000000000000,13.723060602800000,1.382362983680000,0.000000000000000,St. Lawrence River Basin,09,0.011959947822200,06001196,2,0902FRA0082,SLC-P82,Franklin,Lake,Lake Frances, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902FRA0082_C,No,C,0902-0105,Lake Frances Centroid,44.6968994,-74.3247986,0.000003570630000, ,814,0902-0105,"SL(C)-32- 6-P73-26-P80,P82","Lake Duane, Lake Frances",total area of both lakes,Saint Lawrence River,L,60.3,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0105.pdf,243968.475442856990000,0.011959947822180,0.000006309693886
946,9/7/2009 0:00:00,00953248,Horseshoe Pond,04150306001199,390,39009,61.746237999999998,88.953148999999996,3.402636000000000,389.568445999999990,543.669999999999960,4329.380000000000100,48.375981151700003,11.238400000000000,0.000000000000000,St. Lawrence River Basin,09,0.039268002657900,06001199,2,0902HOR0078,SLC-32-6-26-P78,Franklin,Lake,Horseshoe Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902HOR0078_C,No,C,0902-0104,Horseshoe Pond Centroid,44.6697006,-74.2906036,3.185497230880000,2017,813,0902-0104,"SL(C)-32- 6-P73-26-P78,P83","Horseshoe Pond, Eagle Pond",total area of both lake,Saint Lawrence River,L,66.9,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,11/13/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0104.pdf,270532.428591569010000,0.039268002657942,0.000022231957862
947,9/7/2009 0:00:00,00966010,Spitfire Lake,04150306002953,390,39004,35.283565000000003,27.745065000000000,0.000000000000000,382.718695000000030,445.747000000000010,5177.420000000000100,268.636780996000030,1.659293724960000,0.000000000000000,St. Lawrence River Basin,09,0.076275623476800,06002953,2,0902SPI0264,SLC-32-P257A-5-P264,Franklin,Lake,Spitfire Lake, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902SPI0264_C,No,AA,0902-0157,Spitfire Lake Centroid,44.4164009,-74.2727966,0.234622767460000,2002,1514,0902-0157,SL(C)-32-P257a,Lower Saint Regis Lake,entire lake,Saint Lawrence River,L,454.7,N/A,-,N/A,-,Threatened,Suspected,Threatened,Suspected,UnAssessed,-,UnAssessed,-,Unknown,Unknown,Threatened,Funding for Strategy Implementation Needed,5/18/2016 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0157.pdf,1839955.504752600100000,0.076275623476799,0.000122928457754
948,9/7/2009 0:00:00,00943068,Barnum Pond,04150306001268,390,39009,0.000000000000000,13.125299999999999,0.000000000000000,60.824896000000003,73.950199999999995,749.413000000000010,93.103804544799999,0.794276843590000,0.000000000000000,St. Lawrence River Basin,09,0.031448382675500,06001268,2,0902BAR0262,SLC-32-P257A-3-P262,Franklin,Lake,Barnum Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902BAR0262_DH,No,CT,0902-0158,BARNUM POND DEEP HOLE,44.4608994,-74.2554016,0.140974947950000,2018,1196,0902-0158,SL(C)-32-P257a- 3-P262,Barnum Pond,entire lake,Saint Lawrence River,L,91,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0902-0158.pdf,368195.229998780010000,0.031448382675487,0.000042635203286
949,9/8/2009 0:00:00,00959696,Owls Head Pond,04150307000859,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,13.276952000000000,13.276999999999999,147.947000000000000,13.713636475400000,0.968156916210000,0.000000000000000,St. Lawrence River Basin,09,0.015800356246800,07000859,2,0902OWL0047,SLC-29-22-1-P47,Franklin,Lake,Owls Head Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902OWL0047_C,No,CT,0902-0083,Owls Head Pond Centroid,44.7392006,-74.1703033,0.000003500170000, ,1019,0902-0083,SL(C)-29-22- 1-P47,Owls Head Pond,entire lake,Saint Lawrence River,L,12.9,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0902-0083.pdf,52270.410370814105000,0.015800356246835,0.000006309559852
950,5/11/2009 0:00:00,00957632,Moose Pond,04150305001336,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,226.353122000000010,226.353000000000010,2317.969999999999800,33.180022912399998,6.821970032920000,0.000000000000000,St. Lawrence River Basin,09,0.040706806800400,05001336,2,0903MOO0233,SL-1-162-31-P233,Essex,Lake,Moose Pond, ,No,St. Lawrence River Basin,Raquette River,0903MOO0233_C,No, ,0903-0007,Moose Pond Centroid,44.1839981,-74.0771027,-0.000003676910000, ,921,0903-0007,"SL- 1-P109..162-31-P233,P234","Moose Pond, Black Pond (East)",total area of both lakes,Saint Lawrence River,L,70.9,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Impaired,Suspected,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0007.pdf,287013.624978012990000,0.040706806800403,0.000015123403179
951,8/4/2009 0:00:00,00962306,Red Lake,04150303000601,390,39009,14.701485000000000,0.248093000000000,9.546284000000000,156.587966999999990,181.084000000000000,2007.109999999999900,371.389117739000030,0.487585180480000,0.000000000000000,St. Lawrence River Basin,09,0.116425888833000,03000601,2,0906RED0010,SL-25-7-P1-3-19-P10,Jefferson,Lake,Red Lake, ,No,St. Lawrence River Basin,Indian River,0906RED0010_C,No,C,0906-0039,Red Lake Centroid,44.2685013,-75.7362976,0.065957864220000,2007,615,0906-0039,SL-25-  7/P1- 3-19-P10,Red Lake,entire lake,Saint Lawrence River,L,360.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Impaired,Known,UnAssessed,-,UnAssessed,UnAssessed,Impaired,Verification of Sources Needed,12/8/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0906-0039.pdf,1459189.024533740000000,0.116425888833175,0.000169527766918
952,1/11/2013 0:00:00,00944416,Lake Bonaparte,04150303002332,390,39009,527.783323000000000,74.847290999999998,70.615814000000000,1019.233994000000100,1692.480000000000000,12242.600000000000000,1414.918439999999900,1.196168184080000,0.000000000000000,St. Lawrence River Basin,09,0.319214020908000,03002332,2,0906MUD0023,SL-25-7-P1-3-55-P23,Lewis,Lake,Mud Lake, ,No,St. Lawrence River Basin,Indian River,0906MUD0023_C,No,C,0906-0050,Mud Lake Centroid,44.1609993,-75.4142990,0.475819656430000,2017,1002,0906-0050,SL-25-  7/P1- 3-55-P23,Mud Lake,entire lake,Saint Lawrence River,L,159.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0906-0050.pdf,645944.544539081050000,0.319214020908372,0.000644633348901
953,5/11/2009 0:00:00,00976628,Lake Marian,04150305004961,390,39009,1.470149000000000,0.000000000000000,0.000000000000000,120.115269000000000,121.584999999999990,1508.240000000000000,233.775694797000000,0.520094349870000,0.000000000000000,St. Lawrence River Basin,09,0.082075916978400,05004961,2,0903MAR0165,SL-1-P109-11-P155-4-P165,St Lawrence,Lake,Lake Marian, ,No,St. Lawrence River Basin,Raquette River,0903MAR0165_C,No,D,0903-0149,Lake Marian Centroid,44.1253014,-74.7136993,0.006286928170000, ,1253,0903-0149,SL- 1-P109-11-P156..P165,Marian Lake,entire lake,Saint Lawrence River,L,230.2,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0149.pdf,931598.250985187940000,0.082075916978449,0.000106460935042
954,5/11/2009 0:00:00,00944629,Brandreth Lake,04150305001529,390,39009,0.000000000000000,13.367486000000000,0.000000000000000,366.839727999999980,380.206999999999990,4694.939999999999600,882.295909593000030,0.430929362660000,0.000000000000000,St. Lawrence River Basin,09,0.188055360404000,05001529,2,0903BRA0277,SL-1-P276-1-P277,Hamilton,Lake,Brandreth Lake, ,No,St. Lawrence River Basin,Raquette River,0903BRA0277_C,No,BT,0903-0194,Brandreth Lake Centroid,43.9179001,-74.7042999,0.015150554200000, ,1361,0903-0194,SL- 1-P109..P241..P276..P277,Brandreth Lake,entire lake,Saint Lawrence River,L,893.3,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0194.pdf,3615203.364882770000000,0.188055360403942,0.000400417391650
955,5/11/2009 0:00:00,00977140,Trout Pond,04150305001436,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,47.481225999999999,47.481200000000001,709.130000000000000,156.330161140999990,0.303724026470000,0.000000000000000,St. Lawrence River Basin,09,0.072495250602900,05001436,2,0903TRO0146,SL-1-P109-11-P144-1-P145-2-2-P146,St Lawrence,Lake,Trout Pond, ,No,St. Lawrence River Basin,Raquette River,0903TRO0146_C,No, ,0903-0147,Trout Pond Centroid,44.0954018,-74.6402969,-0.000000166315000, ,1260,0903-0147,SL- 1-P109-11-P144- 1-P145..P146,Trout Pond,entire lake,Saint Lawrence River,L,156.1,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0147.pdf,631690.936919424100000,0.072495250602931,0.000071157297326
956,5/11/2009 0:00:00,00950445,Forked Lake,04150305004966,390,39009,507.201243999999970,423.760538999999990,1.606800000000000,9588.138557000000200,10520.700000000001000,110747.000000000000000,893.082980472000030,11.780200000000001,0.000000000000000,St. Lawrence River Basin,09,0.283164418325000,05004966,2,0903FOR0276,SL-1-P276,Hamilton,Lake,Forked Lake, ,No,St. Lawrence River Basin,Raquette River,0903FOR0276_C,No,B,0903-0080,Forked Lake Centroid,43.9070015,-74.5510025,1.044204696980000, ,1128,0903-0080,SL- 1 (portion 13)/P276,Forked Lake,entire lake,Saint Lawrence River,L,764.7,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Impaired,Known,UnAssessed,-,UnAssessed,UnAssessed,Impaired,Verification of Sources Needed,12/8/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0080.pdf,3094457.027848599900000,0.283164418325074,0.000405185975500
957,5/11/2009 0:00:00,00968331,Utowana Lake,04150305004971,390,39004,126.432773999999990,145.364768000000000,0.000000000000000,1182.226922999999900,1454.020000000000000,14276.500000000000000,312.784617158999990,4.648644419300000,0.000000000000000,St. Lawrence River Basin,09,0.126842082601000,05004971,2,0903UTO0304,SL-1-P293-4-P304,Hamilton,Lake,Utowana Lake, ,No,St. Lawrence River Basin,Raquette River,0903UTO0304_C,No,B,0903-0203,Utowana Lake Centroid,43.8338013,-74.5201035,0.868946431790000, ,1376,0903-0203,"SL- 1-P109..P293- 4-P304,P306","Utowana Lake, Eagle Lake",total area of both lakes,Saint Lawrence River,L,172.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0203.pdf,698430.005689473010000,0.126842082600716,0.000141755977815
958,8/8/2011 0:00:00,00965295,Simon Pond,04150305004968,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,0.133437000000000,0.133437000000000,0.487578031420000,779.357453961000030,0.000171214120000,0.000000000000000,St. Lawrence River Basin,09,0.357994046092000,05004968,2,0903SIM0180,SL-1-P89-P109-P180,Franklin,Lake,Simon Pond, ,No,St. Lawrence River Basin,Raquette River,0903SIM0180_C,No,B,0903-0076,Simon Pond Centroid,44.1992989,-74.4610977,0.000000000000000,2014,1089,0903-0076,SL- 1 (portion  9)/P109,Tupper Lake,entire lake,Saint Lawrence River,L,4857.7,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Impaired,Known,UnAssessed,-,UnAssessed,UnAssessed,Impaired,Verification of Sources Needed,12/8/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0076.pdf,19658515.065142699000000,0.357994046092192,0.000355332071190
959,5/11/2009 0:00:00,00948742,Duck Lake,04150305001406,390,39009,0.000000000000000,0.992372000000000,0.000000000000000,87.245362000000000,88.237700000000004,1205.190000000000100,314.277925040000010,0.280763384790000,0.000000000000000,St. Lawrence River Basin,09,0.090945357686100,05001406,2,0903DUC0210,SL-1-158-9-P210,"Franklin, Hamilton",Lake,Duck Lake, ,No,St. Lawrence River Basin,Raquette River,0903DUC0210_C,No,C,0903-0170,Duck Lake Centroid,44.1138000,-74.4420013,0.003157517350000, ,957,0903-0170,SL- 1-P109..158- 9-P210,Duck Lake,entire lake,Saint Lawrence River,L,313.3,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0170.pdf,1267882.039569689900000,0.090945357686108,0.000143090854858
960,12/4/2008 0:00:00,00977183,Warm Brook Flow,04150305001261,390,39009,2393.401812000000100,2717.427442000000200,259.956931000000000,56446.704186000003000,102913.000000000000000,625948.000000000000000,585.935162344999980,175.639000000000010,41095.349999999999000,St. Lawrence River Basin,09,0.255029533785000,05001261,2,0903HIG0007,SL-1-P7,St Lawrence,Lake,Higley Falls Reservoir, ,No,St. Lawrence River Basin,Raquette River,0903HIG0007_DH,No,B,0903-0067,HIGHLEY FALLS RESERVOIR DEEP HOLE,44.5195999,-74.9164963,79.302800000000005,2009,903,0903-0067,SL- 1 (portion  5a)/P6c,Colton Reservoir,entire reservoir,Saint Lawrence River,L,220.2,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,2/13/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0067.pdf,890926.394380719980000,0.255029533784724,0.000268604331398
961,5/11/2009 0:00:00,00976081,Carry Falls Reservoir,04150305003839,390,39009,1656.857397000000000,2637.535593999999900,181.379393999999990,50264.292761999997000,95835.399999999994000,559238.000000000000000,3072.065590000000200,31.195799999999998,41095.349999999999000,St. Lawrence River Basin,09,0.461098079132000,05003839,2,0903CAR0035C,SL-1-P35C,St Lawrence,Lake,Carry Falls Reservoir, ,No,St. Lawrence River Basin,Raquette River,0903CAR0035C_C,No,B,0903-0055,Carry Falls Reservoir Centroid,44.4150009,-74.7400970,14.834000000000000, ,1459,0903-0055,SL- 1 (portion  6b)/P35c,Carry Falls Reservoir,entire reservoir,Saint Lawrence River,L,3030.7,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Impaired,Known,UnAssessed,-,UnAssessed,UnAssessed,Impaired,Verification of Sources Needed,12/8/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0055.pdf,12264878.338391300000000,0.461098079132059,0.001405660497377
962,9/7/2009 0:00:00,00976785,Lake Ozonia,04150306001235,390,39004,163.186487000000000,0.000000000000000,0.000000000000000,128.210429000000000,291.396999999999990,1710.400000000000100,408.434759875000000,0.713447886000000,0.000000000000000,St. Lawrence River Basin,09,0.141161537608000,06001235,2,0902OZO0165,SLC-32-40-P165,St Lawrence,Lake,Lake Ozonia, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902OZO0165_C,No,BT,0902-0140,Lake Ozonia Centroid,44.5997009,-74.6185989,0.399541339360000, ,795,0902-0140,SL(C)-32-40-P165,Lake Ozonia,entire lake,Saint Lawrence River,L,394.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0140.pdf,1596785.991069660100000,0.141161537607790,0.000187477604545
963,9/7/2009 0:00:00,00976614,Madawaska Pond,04150306001251,390,39004,0.000000000000000,10.059580000000000,0.000000000000000,545.177876999999970,555.236999999999970,6037.930000000000300,305.102203245999990,1.819840863460000,0.000000000000000,St. Lawrence River Basin,09,0.172336466229000,06001251,2,0902MAD0225,SLC-32-69-P225,Franklin,Lake,Madawaska Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902MAD0225_C,No,CT,0902-0153,Madawaska Pond Centroid,44.5141983,-74.3886032,0.032969683250000, ,1017,0902-0153,"SL(C)-32-69-P225,P227","Madawaska Pond, Quebec Pond, more",total area of both lakes,Saint Lawrence River,L,190,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0153.pdf,768992.444351239010000,0.172336466228889,0.000139850772315
964,9/7/2009 0:00:00,00948233,Deer River Flow,04150306001207,390,39009,70.567130000000006,205.751781999999990,6.521719000000000,1663.888931000000000,1946.730000000000000,17921.200000000001000,266.541344230999980,7.303668279380000,0.000000000000000,St. Lawrence River Basin,09,0.083328991497900,06001207,2,0902DEE0073,SLC-32-6-P73,Franklin,Lake,Deer River Flow, ,Yes,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902DEE0073_C,No,CT,0902-0102,Deer River Flow Centroid,44.6509018,-74.3007965,1.061152707160000, ,550,0902-0102,SL(C)-32- 6-P73,Deer River Flow,entire lake,Saint Lawrence River,L,364.8,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0102.pdf,1476147.011897319900000,0.083328991497921,0.000122461097372
965,9/8/2009 0:00:00,00957968,Mountain View Lake,04150307002820,390,39004,207.290943000000000,161.892486999999990,0.000000000000000,2724.087990999999900,3093.270000000000000,29072.099999999999000,235.631018205000000,13.127599999999999,0.000000000000000,St. Lawrence River Basin,09,0.130269438715000,07002820,2,0902MOU0050,SLC-29-P50,Franklin,Lake,Mountain View Lake, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902MOU0050_C,No,BT,0902-0030,0902MOU0050_C,44.6988983,-74.1268005,1.566780179500000,2010,685,0902-0030,"SL(C)-29-P50,P51","Mountain View Lake, Indian Lake, more",total area of both lakes,Saint Lawrence River,L,234.7,UnAssessed,-,UnAssessed,-,UnAssessed,-,Stressed,Unconfirmed,UnAssessed,-,Stressed,Unconfirmed,UnAssessed,UnAssessed,Needs Verification,Assessment/Reassessment Scheduled,12/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0030.pdf,949766.646632387070000,0.130269438714858,0.000108338616631
966,8/4/2009 0:00:00,00976833,Pleasant Lake,04150303000586,390,39009,110.261140000000000,0.933302000000000,6.994307000000000,35.716557000000002,153.905000000000000,603.360000000000010,235.989176265999990,0.652171037820000,0.000000000000000,St. Lawrence River Basin,09,0.072379913161600,03000586,2,0906PLE0006,SL-25-7-P1-3-4-P6,St Lawrence,Lake,Pleasant Lake, ,No,St. Lawrence River Basin,Indian River,0906PLE0006_DH,No,B,0906-0035,PLEASANT LAKE (INDIAN RIVER) DEEP HOLE,44.3937988,-75.6010971,0.500821456600000,2014,1430,0906-0035,SL-25-  7/P1- 3- 3-P50a,Pleasant Lake,entire lake,Saint Lawrence River,L,207.7,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0906-0035.pdf,840715.500844686990000,0.072379913161562,0.000107940047798
