SAMPLE_NAME,Characteristic Name,resultvalue,resultunit,labnamecode,Lab Sample Name,,,,,,,,
18-89-08,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",18.40,µg/L,UFI,2018269016,,,,,,,,
18-89-08,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",7.70,µg/L,UFI,2018269016,,,,,,,,
18-89-08,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",2.70,µg/L,UFI,2018269016,,,,,,,,
18-89-99,Chlorophyll a (probe relative fluorescence),29.40,µg/L,UFI,2018197009,,,,,,,,
18-89-99,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",18.10,µg/L,UFI,2018197009,,,,,,,,
18-89-99,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",11.30,µg/L,UFI,2018197009,,,,,,,,
18-89-99,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.05,µg/L,UFI,2018197009,,,,,,,,
18-89-99,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.05,µg/L,UFI,2018197009,,,,,,,,
18-90-01,Chlorophyll a (probe relative fluorescence),19.10,µg/L,UFI,2018156028,,,,,,,,
18-90-01,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",10.50,µg/L,UFI,2018156028,,,,,,,,
18-90-01,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",4.40,µg/L,UFI,2018156028,,,,,,,,
18-90-01,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",3.30,µg/L,UFI,2018156028,,,,,,,,
18-90-01,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",1.00,µg/L,UFI,2018156028,,,,,,,,
18-90-02,Chlorophyll a (probe relative fluorescence),13.30,µg/L,UFI,2018170053,,,,,,,,
18-90-02,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",8.60,µg/L,UFI,2018170053,,,,,,,,
18-90-02,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",3.80,µg/L,UFI,2018170053,,,,,,,,
18-90-02,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.70,µg/L,UFI,2018170053,,,,,,,,
18-90-02,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018170053,,,,,,,,
18-90-03,Chlorophyll a (probe relative fluorescence),14.50,µg/L,UFI,2018184047,,,,,,,,
18-90-03,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",9.80,µg/L,UFI,2018184047,,,,,,,,
18-90-03,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",3.40,µg/L,UFI,2018184047,,,,,,,,
18-90-03,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",1.20,µg/L,UFI,2018184047,,,,,,,,
18-90-03,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018184047,,,,,,,,
18-90-04,Chlorophyll a (probe relative fluorescence),15.40,µg/L,UFI,2018198039,,,,,,,,
18-90-04,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",8.50,µg/L,UFI,2018198039,,,,,,,,
18-90-04,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",3.60,µg/L,UFI,2018198039,,,,,,,,
18-90-04,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",3.10,µg/L,UFI,2018198039,,,,,,,,
18-90-04,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018198039,,,,,,,,
18-90-05,Chlorophyll a (probe relative fluorescence),19.20,µg/L,UFI,2018212011,,,,,,,,
18-90-05,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",9.40,µg/L,UFI,2018212011,,,,,,,,
18-90-05,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",5.50,µg/L,UFI,2018212011,,,,,,,,
18-90-05,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",3.60,µg/L,UFI,2018212011,,,,,,,,
18-90-05,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.70,µg/L,UFI,2018212011,,,,,,,,
18-90-06,Chlorophyll a (probe relative fluorescence),15.40,µg/L,UFI,2018226078,,,,,,,,
18-90-06,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",8.50,µg/L,UFI,2018226078,,,,,,,,
18-90-06,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",4.60,µg/L,UFI,2018226078,,,,,,,,
18-90-06,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",1.60,µg/L,UFI,2018226078,,,,,,,,
18-90-06,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.70,µg/L,UFI,2018226078,,,,,,,,
18-90-07,Chlorophyll a (probe relative fluorescence),15.40,µg/L,UFI,2018241025,,,,,,,,
18-90-07,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",10.70,µg/L,UFI,2018241025,,,,,,,,
18-90-07,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",3.20,µg/L,UFI,2018241025,,,,,,,,
18-90-07,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",1.40,µg/L,UFI,2018241025,,,,,,,,
18-90-07,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.05,µg/L,UFI,2018241025,,,,,,,,
18-90-08,Chlorophyll a (probe relative fluorescence),14.90,µg/L,UFI,2018254063,,,,,,,,
18-90-08,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",9.50,µg/L,UFI,2018254063,,,,,,,,
18-90-08,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",3.70,µg/L,UFI,2018254063,,,,,,,,
18-90-08,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",1.60,µg/L,UFI,2018254063,,,,,,,,
18-90-08,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.20,µg/L,UFI,2018254063,,,,,,,,
18-9-01,Chlorophyll a (probe relative fluorescence),3.90,µg/L,UFI,2018179040,,,,,,,,
18-9-01,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",1.40,µg/L,UFI,2018179040,,,,,,,,
18-9-01,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",1.20,µg/L,UFI,2018179040,,,,,,,,
18-9-01,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.90,µg/L,UFI,2018179040,,,,,,,,
18-9-01,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.40,µg/L,UFI,2018179040,,,,,,,,
18-9-02,Chlorophyll a (probe relative fluorescence),1.20,µg/L,UFI,2018191068,,,,,,,,
18-9-02,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.50,µg/L,UFI,2018191068,,,,,,,,
18-9-02,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.50,µg/L,UFI,2018191068,,,,,,,,
18-9-02,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.20,µg/L,UFI,2018191068,,,,,,,,
18-9-02,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018191068,,,,,,,,
18-9-03,Chlorophyll a (probe relative fluorescence),1.60,µg/L,UFI,2018198060,,,,,,,,
18-9-03,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.70,µg/L,UFI,2018198060,,,,,,,,
18-9-03,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.60,µg/L,UFI,2018198060,,,,,,,,
18-9-03,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.30,µg/L,UFI,2018198060,,,,,,,,
18-9-03,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018198060,,,,,,,,
18-9-04,Chlorophyll a (probe relative fluorescence),11.60,µg/L,UFI,2018242027,,,,,,,,
18-9-04,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",7.20,µg/L,UFI,2018242027,,,,,,,,
18-9-04,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",4.30,µg/L,UFI,2018242027,,,,,,,,
18-9-04,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.10,µg/L,UFI,2018242027,,,,,,,,
18-9-04,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.05,µg/L,UFI,2018242027,,,,,,,,
18-9-05,Chlorophyll a (probe relative fluorescence),5.80,µg/L,UFI,2018249047,,,,,,,,
18-9-05,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",3.80,µg/L,UFI,2018249047,,,,,,,,
18-9-05,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",1.30,µg/L,UFI,2018249047,,,,,,,,
18-9-05,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.50,µg/L,UFI,2018249047,,,,,,,,
18-9-05,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018249047,,,,,,,,
18-9-06,Chlorophyll a (probe relative fluorescence),3.50,µg/L,UFI,2018256039,,,,,,,,
18-9-06,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",2.10,µg/L,UFI,2018256039,,,,,,,,
18-9-06,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.80,µg/L,UFI,2018256039,,,,,,,,
18-9-06,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.60,µg/L,UFI,2018256039,,,,,,,,
18-9-06,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018256039,,,,,,,,
18-9-07,Chlorophyll a (probe relative fluorescence),4.60,µg/L,UFI,2018263007,,,,,,,,
18-9-07,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",2.40,µg/L,UFI,2018263007,,,,,,,,
18-9-07,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",1.00,µg/L,UFI,2018263007,,,,,,,,
18-9-07,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",1.00,µg/L,UFI,2018263007,,,,,,,,
18-9-07,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018263007,,,,,,,,
18-90-99,Chlorophyll a (probe relative fluorescence),25.20,µg/L,UFI,2018211010,,,,,,,,
18-90-99,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",12.30,µg/L,UFI,2018211010,,,,,,,,
18-90-99,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",8.10,µg/L,UFI,2018211010,,,,,,,,
18-90-99,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",4.00,µg/L,UFI,2018211010,,,,,,,,
18-90-99,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.80,µg/L,UFI,2018211010,,,,,,,,
18-91-01,Chlorophyll a (probe relative fluorescence),8.40,µg/L,UFI,2018159006,,,,,,,,
18-91-01,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",4.50,µg/L,UFI,2018159006,,,,,,,,
18-91-01,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",3.70,µg/L,UFI,2018159006,,,,,,,,
18-91-01,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.20,µg/L,UFI,2018159006,,,,,,,,
18-91-01,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.05,µg/L,UFI,2018159006,,,,,,,,
18-91-02,Chlorophyll a (probe relative fluorescence),2.40,µg/L,UFI,2018187006,,,,,,,,
18-91-02,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",1.70,µg/L,UFI,2018187006,,,,,,,,
18-91-02,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.40,µg/L,UFI,2018187006,,,,,,,,
18-91-02,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.20,µg/L,UFI,2018187006,,,,,,,,
18-91-02,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.10,µg/L,UFI,2018187006,,,,,,,,
18-91-03,Chlorophyll a (probe relative fluorescence),0.80,µg/L,UFI,2018200027,,,,,,,,
18-91-03,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.50,µg/L,UFI,2018200027,,,,,,,,
18-91-03,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.20,µg/L,UFI,2018200027,,,,,,,,
18-91-03,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018200027,,,,,,,,
18-91-03,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018200027,,,,,,,,
18-91-04,Chlorophyll a (probe relative fluorescence),1.30,µg/L,UFI,2018221043,,,,,,,,
18-91-04,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.80,µg/L,UFI,2018221043,,,,,,,,
18-91-04,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.20,µg/L,UFI,2018221043,,,,,,,,
18-91-04,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.20,µg/L,UFI,2018221043,,,,,,,,
18-91-04,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.10,µg/L,UFI,2018221043,,,,,,,,
18-91-05,Chlorophyll a (probe relative fluorescence),2.30,µg/L,UFI,2018233099,,,,,,,,
18-91-05,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",1.10,µg/L,UFI,2018233099,,,,,,,,
18-91-05,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",1.00,µg/L,UFI,2018233099,,,,,,,,
18-91-05,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.30,µg/L,UFI,2018233099,,,,,,,,
18-91-05,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.05,µg/L,UFI,2018233099,,,,,,,,
18-91-06,Chlorophyll a (probe relative fluorescence),5.40,µg/L,UFI,2018250032,,,,,,,,
18-91-06,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",2.60,µg/L,UFI,2018250032,,,,,,,,
18-91-06,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",2.60,µg/L,UFI,2018250032,,,,,,,,
18-91-06,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.20,µg/L,UFI,2018250032,,,,,,,,
18-91-06,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.05,µg/L,UFI,2018250032,,,,,,,,
18-91-07,Chlorophyll a (probe relative fluorescence),4.80,µg/L,UFI,2018262039,,,,,,,,
18-91-07,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",2.30,µg/L,UFI,2018262039,,,,,,,,
18-91-07,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",2.20,µg/L,UFI,2018262039,,,,,,,,
18-91-07,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.10,µg/L,UFI,2018262039,,,,,,,,
18-91-07,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018262039,,,,,,,,
18-91-08,Chlorophyll a (probe relative fluorescence),2.00,µg/L,UFI,2018276008,,,,,,,,
18-91-08,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",1.30,µg/L,UFI,2018276008,,,,,,,,
18-91-08,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.40,µg/L,UFI,2018276008,,,,,,,,
18-91-08,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.10,µg/L,UFI,2018276008,,,,,,,,
18-91-08,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.10,µg/L,UFI,2018276008,,,,,,,,
18-92.1-01,Chlorophyll a (probe relative fluorescence),11.60,µg/L,UFI,2018179024,,,,,,,,
18-92.1-01,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",8.50,µg/L,UFI,2018179024,,,,,,,,
18-92.1-01,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",3.10,µg/L,UFI,2018179024,,,,,,,,
18-92.1-01,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.05,µg/L,UFI,2018179024,,,,,,,,
18-92.1-01,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.05,µg/L,UFI,2018179024,,,,,,,,
18-92.1-02,Chlorophyll a (probe relative fluorescence),5.00,µg/L,UFI,2018191023,,,,,,,,
18-92.1-02,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",3.30,µg/L,UFI,2018191023,,,,,,,,
18-92.1-02,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",1.70,µg/L,UFI,2018191023,,,,,,,,
18-92.1-02,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.05,µg/L,UFI,2018191023,,,,,,,,
18-92.1-02,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.05,µg/L,UFI,2018191023,,,,,,,,
18-92.1-03,Chlorophyll a (probe relative fluorescence),4.50,µg/L,UFI,2018208014,,,,,,,,
18-92.1-03,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",4.50,µg/L,UFI,2018208014,,,,,,,,
18-92.1-03,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.05,µg/L,UFI,2018208014,,,,,,,,
18-92.1-03,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.05,µg/L,UFI,2018208014,,,,,,,,
18-92.1-03,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018208014,,,,,,,,
18-92.1-04,Chlorophyll a (probe relative fluorescence),9.80,µg/L,UFI,2018220026,,,,,,,,
18-92.1-04,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",9.80,µg/L,UFI,2018220026,,,,,,,,
18-92.1-04,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.05,µg/L,UFI,2018220026,,,,,,,,
18-92.1-04,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.05,µg/L,UFI,2018220026,,,,,,,,
18-92.1-04,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018220026,,,,,,,,
18-92.1-05,Chlorophyll a (probe relative fluorescence),7.90,µg/L,UFI,2018233022,,,,,,,,
18-92.1-05,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",4.80,µg/L,UFI,2018233022,,,,,,,,
18-92.1-05,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",3.20,µg/L,UFI,2018233022,,,,,,,,
18-92.1-05,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.05,µg/L,UFI,2018233022,,,,,,,,
18-92.1-05,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.05,µg/L,UFI,2018233022,,,,,,,,
18-92.1-06,Chlorophyll a (probe relative fluorescence),5.30,µg/L,UFI,2018248030,,,,,,,,
18-92.1-06,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",4.90,µg/L,UFI,2018248030,,,,,,,,
18-92.1-06,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.30,µg/L,UFI,2018248030,,,,,,,,
18-92.1-06,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.05,µg/L,UFI,2018248030,,,,,,,,
18-92.1-06,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018248030,,,,,,,,
18-92.1-07,Chlorophyll a (probe relative fluorescence),5.10,µg/L,UFI,2018264023,,,,,,,,
18-92.1-07,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",2.50,µg/L,UFI,2018264023,,,,,,,,
18-92.1-07,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",2.30,µg/L,UFI,2018264023,,,,,,,,
18-92.1-07,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.30,µg/L,UFI,2018264023,,,,,,,,
18-92.1-07,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.05,µg/L,UFI,2018264023,,,,,,,,
18-92.1-08,Chlorophyll a (probe relative fluorescence),8.50,µg/L,UFI,2018276022,,,,,,,,
18-92.1-08,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",5.30,µg/L,UFI,2018276022,,,,,,,,
18-92.1-08,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",1.60,µg/L,UFI,2018276022,,,,,,,,
18-92.1-08,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",1.40,µg/L,UFI,2018276022,,,,,,,,
18-92.1-08,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.10,µg/L,UFI,2018276022,,,,,,,,
18-92.1-11,Chlorophyll a (probe relative fluorescence),5.30,µg/L,UFI,2018179025,,,,,,,,
18-92.1-11,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",4.00,µg/L,UFI,2018179025,,,,,,,,
18-92.1-11,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",1.20,µg/L,UFI,2018179025,,,,,,,,
18-92.1-11,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018179025,,,,,,,,
18-92.1-11,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.05,µg/L,UFI,2018179025,,,,,,,,
18-92.1-12,Chlorophyll a (probe relative fluorescence),3.20,µg/L,UFI,2018191024,,,,,,,,
18-92.1-12,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",3.20,µg/L,UFI,2018191024,,,,,,,,
18-92.1-12,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.05,µg/L,UFI,2018191024,,,,,,,,
18-92.1-12,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.05,µg/L,UFI,2018191024,,,,,,,,
18-92.1-12,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018191024,,,,,,,,
18-92.1-13,Chlorophyll a (probe relative fluorescence),1.40,µg/L,UFI,2018208015,,,,,,,,
18-92.1-13,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",1.30,µg/L,UFI,2018208015,,,,,,,,
18-92.1-13,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.10,µg/L,UFI,2018208015,,,,,,,,
18-92.1-13,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.05,µg/L,UFI,2018208015,,,,,,,,
18-92.1-13,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018208015,,,,,,,,
18-92.1-14,Chlorophyll a (probe relative fluorescence),3.20,µg/L,UFI,2018220027,,,,,,,,
18-92.1-14,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",3.20,µg/L,UFI,2018220027,,,,,,,,
18-92.1-14,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.05,µg/L,UFI,2018220027,,,,,,,,
18-92.1-14,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.05,µg/L,UFI,2018220027,,,,,,,,
18-92.1-14,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018220027,,,,,,,,
18-92.1-15,Chlorophyll a (probe relative fluorescence),1.60,µg/L,UFI,2018233023,,,,,,,,
18-92.1-15,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.70,µg/L,UFI,2018233023,,,,,,,,
18-92.1-15,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.60,µg/L,UFI,2018233023,,,,,,,,
18-92.1-15,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.20,µg/L,UFI,2018233023,,,,,,,,
18-92.1-15,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.05,µg/L,UFI,2018233023,,,,,,,,
18-92.1-16,Chlorophyll a (probe relative fluorescence),3.90,µg/L,UFI,2018248031,,,,,,,,
18-92.1-16,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",3.80,µg/L,UFI,2018248031,,,,,,,,
18-92.1-16,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.10,µg/L,UFI,2018248031,,,,,,,,
18-92.1-16,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.05,µg/L,UFI,2018248031,,,,,,,,
18-92.1-16,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018248031,,,,,,,,
18-92.1-17,Chlorophyll a (probe relative fluorescence),1.80,µg/L,UFI,2018264024,,,,,,,,
18-92.1-17,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.90,µg/L,UFI,2018264024,,,,,,,,
18-92.1-17,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.60,µg/L,UFI,2018264024,,,,,,,,
18-92.1-17,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.20,µg/L,UFI,2018264024,,,,,,,,
18-92.1-17,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.10,µg/L,UFI,2018264024,,,,,,,,
18-92.1-18,Chlorophyll a (probe relative fluorescence),3.10,µg/L,UFI,2018276023,,,,,,,,
18-92.1-18,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",2.10,µg/L,UFI,2018276023,,,,,,,,
18-92.1-18,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.50,µg/L,UFI,2018276023,,,,,,,,
18-92.1-18,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.30,µg/L,UFI,2018276023,,,,,,,,
18-92.1-18,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.20,µg/L,UFI,2018276023,,,,,,,,
18-92.2-01,Chlorophyll a (probe relative fluorescence),31.30,µg/L,UFI,2018177062,,,,,,,,
